Data Year,County,FUEL_TYPE,MAKE,MODEL,Number of Vehicles,ZIP,Fuel Type
2015,Sacramento,Electric,Smart,Fortwo Electric Drive,9,92861,Electric
2015,Sacramento,Electric,Tesla,Model S,143,92865,Electric
2015,Sacramento,Electric,Toyota,RAV4 EV,5,92867,Electric
2015,Sacramento,Electric,Volkswagen,e-Golf,32,92869,Electric
2015,Sacramento,PHEV,BMW,i3 REx,38,92870,Electric
2015,Sacramento,PHEV,BMW,i8,4,92879,Electric
2015,Sacramento,PHEV,Cadillac,ELR,4,92880,Electric
2015,Sacramento,PHEV,Chevrolet,Volt,108,92881,Electric
2015,Sacramento,PHEV,Ford,C-MAX Energi,88,92882,Electric
2015,Sacramento,PHEV,Ford,Fusion Energi,93,92883,Electric
2015,Sacramento,PHEV,Mercedes-Benz,S-Class,2,92886,Electric
2015,Sacramento,PHEV,Porsche,918 Spyder,1,92887,Electric
2015,Sacramento,PHEV,Porsche,Cayenne,1,93001,Electric
2015,Sacramento,PHEV,Porsche,Panamera,1,93003,Electric
2015,Sacramento,PHEV,Toyota,Prius PHEV,78,93010,Electric
2015,San Benito,Electric,Chevrolet,Spark EV,1,93012,Electric
2015,San Benito,Electric,FIAT,500e,3,93013,Electric
2015,San Benito,Electric,Ford,Focus,1,93021,Electric
2015,San Benito,Electric,Tesla,Model S,3,93023,Electric
2015,San Benito,Electric,Volkswagen,e-Golf,2,93033,Electric
2015,San Benito,PHEV,Chevrolet,Volt,10,93035,Electric
2015,San Benito,PHEV,Ford,C-MAX Energi,6,93036,Electric
2015,San Benito,PHEV,Ford,Fusion Energi,14,93041,Electric
2015,San Benito,PHEV,Toyota,Prius PHEV,6,93063,Electric
2015,San Bernardino,Electric,BMW,i3,15,93065,Electric
2015,San Bernardino,Electric,Chevrolet,Spark EV,36,93066,Electric
2015,San Bernardino,Electric,FIAT,500e,172,93101,Electric
2015,San Bernardino,Electric,Ford,Focus,19,93102,Electric
2015,San Bernardino,Electric,Honda,Fit EV,1,93103,Electric
2015,San Bernardino,Electric,Kia,Soul EV,8,93105,Electric
2015,San Bernardino,Electric,Mercedes-Benz,B-Class,30,93108,Electric
2015,San Bernardino,Electric,Nissan,Leaf,65,93109,Electric
2015,San Bernardino,Electric,Smart,Fortwo Electric Drive,19,93110,Electric
2015,San Bernardino,Electric,Tesla,Model S,138,93111,Electric
2015,San Bernardino,Electric,Volkswagen,e-Golf,27,93117,Electric
2015,San Bernardino,PHEV,BMW,i3 REx,56,93215,Electric
2015,San Bernardino,PHEV,BMW,i8,14,93223,Electric
2015,San Bernardino,PHEV,BMW,X5,2,93245,Electric
2015,San Bernardino,PHEV,Cadillac,ELR,11,93257,Electric
2015,San Bernardino,PHEV,Chevrolet,Volt,186,93263,Electric
2015,San Bernardino,PHEV,Ford,C-MAX Energi,111,93277,Electric
2015,San Bernardino,PHEV,Ford,Fusion Energi,207,93291,Electric
2015,San Bernardino,PHEV,Honda,Accord PHEV,3,93292,Electric
2015,San Bernardino,PHEV,Mercedes-Benz,S-Class,5,93304,Electric
2015,San Bernardino,PHEV,Porsche,Cayenne,1,93306,Electric
2015,San Bernardino,PHEV,Toyota,Prius PHEV,137,93307,Electric
2015,San Bernardino,Hydrogen,Toyota,Mirai,2,93308,Electric
2015,San Diego,Electric,BMW,i3,99,93309,Electric
2015,San Diego,Electric,Chevrolet,Spark EV,169,93311,Electric
2015,San Diego,Electric,FIAT,500e,759,93312,Electric
2015,San Diego,Electric,Ford,Focus,76,93313,Electric
2015,San Diego,Electric,Honda,Fit EV,2,93314,Electric
2015,San Diego,Electric,Kia,Soul EV,69,93401,Electric
2015,San Diego,Electric,Mercedes-Benz,B-Class,100,93402,Electric
2015,San Diego,Electric,Mitsubishi,i-MiEV,2,93405,Electric
2015,San Diego,Electric,Nissan,Leaf,359,93420,Electric
2015,San Diego,Electric,Smart,Fortwo Electric Drive,504,93422,Electric
2015,San Diego,Electric,Tesla,Model S,851,93430,Electric
2015,San Diego,Electric,Toyota,RAV4 EV,5,93442,Electric
2015,San Diego,Electric,Volkswagen,e-Golf,165,93444,Electric
2015,San Diego,PHEV,BMW,i3 REx,212,93445,Electric
2015,San Diego,PHEV,BMW,i8,44,93446,Electric
2015,San Diego,PHEV,BMW,X5,11,93449,Electric
2015,San Diego,PHEV,Cadillac,ELR,16,93453,Electric
2015,San Diego,PHEV,Chevrolet,Volt,508,93454,Electric
2015,San Diego,PHEV,Fisker,Karma,3,93456,Electric
2015,San Diego,PHEV,Ford,C-MAX Energi,277,93460,Electric
2015,San Diego,PHEV,Ford,Fusion Energi,315,93463,Electric
2015,San Diego,PHEV,Honda,Accord PHEV,31,93465,Electric
2015,San Diego,PHEV,Hyundai,Sonata PHEV,3,93505,Electric
2015,San Diego,PHEV,Mercedes-Benz,S-Class,3,93535,Electric
2015,San Diego,PHEV,Porsche,918 Spyder,2,93536,Electric
2015,San Diego,PHEV,Porsche,Cayenne,22,93551,Electric
2015,San Diego,PHEV,Porsche,Panamera,15,93552,Electric
2015,San Diego,PHEV,Toyota,Prius PHEV,202,93611,Electric
2015,San Francisco,Electric,BMW,i3,52,93612,Electric
2015,San Francisco,Electric,Chevrolet,Spark EV,26,93619,Electric
2015,San Francisco,Electric,FIAT,500e,308,93625,Electric
2015,San Francisco,Electric,Ford,Focus,20,93636,Electric
2015,San Francisco,Electric,Honda,Fit EV,1,93637,Electric
2015,San Francisco,Electric,Kia,Soul EV,12,93643,Electric
2015,San Francisco,Electric,Mercedes-Benz,B-Class,41,93711,Electric
2015,San Francisco,Electric,Mitsubishi,i-MiEV,1,93720,Electric
2015,San Francisco,Electric,Nissan,Leaf,108,93722,Electric
2015,San Francisco,Electric,Smart,Fortwo Electric Drive,64,93726,Electric
2015,San Francisco,Electric,Tesla,Model S,329,93727,Electric
2015,San Francisco,Electric,Toyota,RAV4 EV,1,93906,Electric
2015,San Francisco,Electric,Volkswagen,e-Golf,115,93907,Electric
2015,San Francisco,PHEV,BMW,i3 REx,231,93923,Electric
2015,San Francisco,PHEV,BMW,i8,8,93940,Electric
2015,San Francisco,PHEV,BMW,X5,3,93950,Electric
2015,San Francisco,PHEV,Cadillac,ELR,1,93955,Electric
2015,San Francisco,PHEV,Chevrolet,Volt,114,94002,Electric
2015,San Francisco,PHEV,Fisker,Karma,1,94003,Electric
2015,San Francisco,PHEV,Ford,C-MAX Energi,99,94005,Electric
2015,San Francisco,PHEV,Ford,Fusion Energi,51,94010,Electric
2015,San Francisco,PHEV,Mercedes-Benz,S-Class,2,94014,Electric
2015,San Francisco,PHEV,Porsche,918 Spyder,1,94015,Electric
2015,San Francisco,PHEV,Porsche,Cayenne,12,94018,Electric
2015,San Francisco,PHEV,Toyota,Prius PHEV,108,94019,Electric
2015,San Francisco,Hydrogen,Toyota,Mirai,2,94020,Electric
2015,San Joaquin,Electric,BMW,i3,1,94022,Electric
2015,San Joaquin,Electric,Chevrolet,Spark EV,28,94024,Electric
2015,San Joaquin,Electric,FIAT,500e,30,94025,Electric
2015,San Joaquin,Electric,Ford,Focus,11,94027,Electric
2015,San Joaquin,Electric,Ford,Transit Connect Electric,1,94028,Electric
2015,San Joaquin,Electric,Kia,Soul EV,7,94030,Electric
2015,San Joaquin,Electric,Mercedes-Benz,B-Class,11,94037,Electric
2015,San Joaquin,Electric,Nissan,Leaf,69,94038,Electric
2015,San Joaquin,Electric,Smart,Fortwo Electric Drive,4,94040,Electric
2015,San Joaquin,Electric,Tesla,Model S,44,94041,Electric
2015,San Joaquin,Electric,Toyota,RAV4 EV,1,94043,Electric
2015,San Joaquin,Electric,Volkswagen,e-Golf,5,94044,Electric
2015,San Joaquin,PHEV,BMW,i3 REx,7,94061,Electric
2015,San Joaquin,PHEV,BMW,i8,1,94062,Electric
2015,San Joaquin,PHEV,Cadillac,ELR,3,94063,Electric
2015,San Joaquin,PHEV,Chevrolet,Volt,49,94065,Electric
2015,San Joaquin,PHEV,Ford,C-MAX Energi,21,94066,Electric
2015,San Joaquin,PHEV,Ford,Fusion Energi,33,94070,Electric
2015,San Joaquin,PHEV,Hyundai,Sonata PHEV,1,94080,Electric
2015,San Joaquin,PHEV,Toyota,Prius PHEV,23,94085,Electric
2015,San Luis Obispo,Electric,Chevrolet,Spark EV,4,94086,Electric
2015,San Luis Obispo,Electric,FIAT,500e,51,94087,Electric
2015,San Luis Obispo,Electric,Ford,Focus,40,94089,Electric
2015,San Luis Obispo,Electric,Kia,Soul EV,1,94102,Electric
2015,San Luis Obispo,Electric,Mercedes-Benz,B-Class,7,94103,Electric
2015,San Luis Obispo,Electric,Nissan,Leaf,23,94105,Electric
2015,San Luis Obispo,Electric,Smart,Fortwo Electric Drive,1,94107,Electric
2015,San Luis Obispo,Electric,Tesla,Model S,43,94109,Electric
2015,San Luis Obispo,Electric,Toyota,RAV4 EV,1,94110,Electric
2015,San Luis Obispo,Electric,Volkswagen,e-Golf,6,94112,Electric
2015,San Luis Obispo,PHEV,BMW,i3 REx,18,94114,Electric
2015,San Luis Obispo,PHEV,BMW,i8,1,94115,Electric
2015,San Luis Obispo,PHEV,BMW,X5,2,94116,Electric
2015,San Luis Obispo,PHEV,Cadillac,ELR,3,94117,Electric
2015,San Luis Obispo,PHEV,Chevrolet,Volt,26,94118,Electric
2015,San Luis Obispo,PHEV,Ford,C-MAX Energi,9,94121,Electric
2015,San Luis Obispo,PHEV,Ford,Fusion Energi,9,94122,Electric
2015,San Luis Obispo,PHEV,Honda,Accord PHEV,1,94123,Electric
2015,San Luis Obispo,PHEV,Porsche,918 Spyder,1,94127,Electric
2015,San Luis Obispo,PHEV,Porsche,Cayenne,2,94130,Electric
2015,San Luis Obispo,PHEV,Toyota,Prius PHEV,22,94131,Electric
2015,San Mateo,Electric,BMW,i3,53,94132,Electric
2015,San Mateo,Electric,Chevrolet,Spark EV,58,94133,Electric
2015,San Mateo,Electric,FIAT,500e,528,94134,Electric
2015,San Mateo,Electric,Ford,Focus,48,94301,Electric
2015,San Mateo,Electric,Kia,Soul EV,21,94302,Electric
2015,San Mateo,Electric,Mercedes-Benz,B-Class,48,94303,Electric
2015,San Mateo,Electric,Mitsubishi,i-MiEV,3,94304,Electric
2015,San Mateo,Electric,Nissan,Leaf,337,94305,Electric
2015,San Mateo,Electric,Smart,Fortwo Electric Drive,27,94306,Electric
2015,San Mateo,Electric,Tesla,Model S,688,94401,Electric
2015,San Mateo,Electric,Tesla,Model X,5,94402,Electric
2015,San Mateo,Electric,Toyota,RAV4 EV,3,94403,Electric
2015,San Mateo,Electric,Volkswagen,e-Golf,241,94404,Electric
2015,San Mateo,PHEV,BMW,i3 REx,156,94501,Electric
2015,San Mateo,PHEV,BMW,i8,22,94502,Electric
2015,San Mateo,PHEV,BMW,X5,4,94503,Electric
2015,San Mateo,PHEV,Cadillac,ELR,4,94506,Electric
2015,San Mateo,PHEV,Chevrolet,Volt,236,94507,Electric
2015,San Mateo,PHEV,Ford,C-MAX Energi,110,94509,Electric
2015,San Mateo,PHEV,Ford,Fusion Energi,96,94510,Electric
2015,San Mateo,PHEV,Honda,Accord PHEV,1,94511,Electric
2015,San Mateo,PHEV,Mercedes-Benz,S-Class,1,94513,Electric
2015,San Mateo,PHEV,Porsche,918 Spyder,6,94515,Electric
2015,San Mateo,PHEV,Porsche,Cayenne,19,94517,Electric
2015,San Mateo,PHEV,Porsche,Panamera,1,94518,Electric
2015,San Mateo,PHEV,Toyota,Prius PHEV,111,94519,Electric
2015,Santa Barbara,Electric,BMW,i3,4,94521,Electric
2015,Santa Barbara,Electric,Chevrolet,Spark EV,10,94523,Electric
2015,Santa Barbara,Electric,FIAT,500e,33,94524,Electric
2015,Santa Barbara,Electric,Ford,Focus,5,94526,Electric
2015,Santa Barbara,Electric,Kia,Soul EV,1,94530,Electric
2015,Santa Barbara,Electric,Mercedes-Benz,B-Class,6,94533,Electric
2015,Santa Barbara,Electric,Nissan,Leaf,29,94536,Electric
2015,Santa Barbara,Electric,Smart,Fortwo Electric Drive,2,94538,Electric
2015,Santa Barbara,Electric,Tesla,Model S,100,94539,Electric
2015,Santa Barbara,Electric,Volkswagen,e-Golf,14,94541,Electric
2015,Santa Barbara,PHEV,BMW,i3 REx,31,94542,Electric
2015,Santa Barbara,PHEV,BMW,i8,3,94544,Electric
2015,Santa Barbara,PHEV,BMW,X5,1,94545,Electric
2015,Santa Barbara,PHEV,Chevrolet,Volt,47,94546,Electric
2015,Santa Barbara,PHEV,Fisker,Karma,1,94547,Electric
2015,Santa Barbara,PHEV,Ford,C-MAX Energi,15,94549,Electric
2015,Santa Barbara,PHEV,Ford,Fusion Energi,13,94550,Electric
2015,Santa Barbara,PHEV,Honda,Accord PHEV,1,94552,Electric
2015,Santa Barbara,PHEV,McLaren,P1,1,94553,Electric
2015,Santa Barbara,PHEV,Porsche,918 Spyder,1,94555,Electric
2015,Santa Barbara,PHEV,Porsche,Cayenne,6,94556,Electric
2015,Santa Barbara,PHEV,Porsche,Panamera,3,94558,Electric
2015,Santa Barbara,PHEV,Toyota,Prius PHEV,20,94559,Electric
2015,Santa Clara,Electric,BMW,i3,193,94560,Electric
2015,Santa Clara,Electric,Chevrolet,Spark EV,312,94561,Electric
2015,Santa Clara,Electric,FIAT,500e,1294,94563,Electric
2015,Santa Clara,Electric,Ford,Focus,165,94564,Electric
2015,Santa Clara,Electric,Kia,Soul EV,98,94565,Electric
2015,Santa Clara,Electric,Mercedes-Benz,B-Class,248,94566,Electric
2015,Santa Clara,Electric,Mitsubishi,i-MiEV,3,94568,Electric
2015,Santa Clara,Electric,Nissan,Leaf,1915,94574,Electric
2015,Santa Clara,Electric,Smart,Fortwo Electric Drive,36,94577,Electric
2015,Santa Clara,Electric,Tesla,Model S,1493,94578,Electric
2015,Santa Clara,Electric,Tesla,Model X,10,94582,Electric
2015,Santa Clara,Electric,Toyota,RAV4 EV,9,94583,Electric
2015,Santa Clara,Electric,Volkswagen,e-Golf,808,94586,Electric
2015,Santa Clara,PHEV,BMW,i3 REx,453,94587,Electric
2015,Santa Clara,PHEV,BMW,i8,45,94588,Electric
2015,Santa Clara,PHEV,BMW,X5,10,94589,Electric
2015,Santa Clara,PHEV,Cadillac,ELR,24,94591,Electric
2015,Santa Clara,PHEV,Chevrolet,Volt,1104,94595,Electric
2015,Santa Clara,PHEV,Ford,C-MAX Energi,390,94596,Electric
2015,Santa Clara,PHEV,Ford,Fusion Energi,638,94597,Electric
2015,Santa Clara,PHEV,Honda,Accord PHEV,5,94598,Electric
2015,Santa Clara,PHEV,Hyundai,Sonata PHEV,6,94602,Electric
2015,Santa Clara,PHEV,Mercedes-Benz,S-Class,4,94605,Electric
2015,Santa Clara,PHEV,Porsche,918 Spyder,5,94606,Electric
2015,Santa Clara,PHEV,Porsche,Cayenne,27,94607,Electric
2015,Santa Clara,PHEV,Porsche,Panamera,9,94609,Electric
2015,Santa Clara,PHEV,Toyota,Prius PHEV,517,94610,Electric
2015,Santa Cruz,Electric,BMW,i3,3,94611,Electric
2015,Santa Cruz,Electric,Chevrolet,Spark EV,15,94612,Electric
2015,Santa Cruz,Electric,FIAT,500e,103,94618,Electric
2015,Santa Cruz,Electric,Ford,Focus,10,94619,Electric
2015,Santa Cruz,Electric,Kia,Soul EV,6,94621,Electric
2015,Santa Cruz,Electric,Mercedes-Benz,B-Class,1,94702,Electric
2015,Santa Cruz,Electric,Nissan,Leaf,45,94703,Electric
2015,Santa Cruz,Electric,Smart,Fortwo Electric Drive,3,94705,Electric
2015,Santa Cruz,Electric,Tesla,Model S,98,94706,Electric
2015,Santa Cruz,Electric,Volkswagen,e-Golf,48,94707,Electric
2015,Santa Cruz,PHEV,BMW,i3 REx,29,94708,Electric
2015,Santa Cruz,PHEV,BMW,i8,2,94709,Electric
2015,Santa Cruz,PHEV,BMW,X5,1,94710,Electric
2015,Santa Cruz,PHEV,Chevrolet,Volt,59,94801,Electric
2015,Santa Cruz,PHEV,Ford,C-MAX Energi,65,94803,Electric
2015,Santa Cruz,PHEV,Ford,Fusion Energi,50,94804,Electric
2015,Santa Cruz,PHEV,Honda,Accord PHEV,2,94805,Electric
2015,Santa Cruz,PHEV,Toyota,Prius PHEV,51,94806,Electric
2015,Shasta,Electric,Chevrolet,Spark EV,1,94901,Electric
2015,Shasta,Electric,FIAT,500e,1,94903,Electric
2015,Shasta,Electric,Ford,Focus,4,94904,Electric
2015,Shasta,Electric,Kia,Soul EV,3,94913,Electric
2015,Shasta,Electric,Nissan,Leaf,5,94920,Electric
2015,Shasta,Electric,Tesla,Model S,3,94923,Electric
2015,Shasta,Electric,Volkswagen,e-Golf,1,94924,Electric
2015,Shasta,PHEV,BMW,i3 REx,2,94925,Electric
2015,Shasta,PHEV,Chevrolet,Volt,10,94928,Electric
2015,Shasta,PHEV,Ford,C-MAX Energi,1,94930,Electric
2015,Shasta,PHEV,Ford,Fusion Energi,3,94931,Electric
2015,Shasta,PHEV,Toyota,Prius PHEV,2,94939,Electric
2015,Sierra,PHEV,Toyota,Prius PHEV,1,94940,Electric
2015,Siskiyou,Electric,Nissan,Leaf,1,94941,Electric
2015,Siskiyou,Electric,Tesla,Model S,4,94942,Electric
2015,Siskiyou,PHEV,Chevrolet,Volt,2,94945,Electric
2015,Solano,Electric,BMW,i3,2,94946,Electric
2015,Solano,Electric,Chevrolet,Spark EV,18,94947,Electric
2015,Solano,Electric,FIAT,500e,34,94949,Electric
2015,Solano,Electric,Ford,Focus,12,94952,Electric
2015,Solano,Electric,Kia,Soul EV,2,94954,Electric
2015,Solano,Electric,Mercedes-Benz,B-Class,3,94957,Electric
2015,Solano,Electric,Mitsubishi,i-MiEV,1,94960,Electric
2015,Solano,Electric,Nissan,Leaf,55,94965,Electric
2015,Solano,Electric,Smart,Fortwo Electric Drive,3,94971,Electric
2015,Solano,Electric,Tesla,Model S,55,95003,Electric
2015,Solano,Electric,Volkswagen,e-Golf,22,95004,Electric
2015,Solano,PHEV,BMW,i3 REx,7,95005,Electric
2015,Solano,PHEV,Cadillac,ELR,8,95006,Electric
2015,Solano,PHEV,Chevrolet,Volt,73,95008,Electric
2015,Solano,PHEV,Ford,C-MAX Energi,38,95010,Electric
2015,Solano,PHEV,Ford,Fusion Energi,61,95014,Electric
2015,Solano,PHEV,Honda,Accord PHEV,2,95020,Electric
2015,Solano,PHEV,Toyota,Prius PHEV,49,95023,Electric
2015,Sonoma,Electric,BMW,i3,13,95030,Electric
2015,Sonoma,Electric,Chevrolet,Spark EV,27,95032,Electric
2015,Sonoma,Electric,FIAT,500e,136,95033,Electric
2015,Sonoma,Electric,Ford,Focus,16,95035,Electric
2015,Sonoma,Electric,Kia,Soul EV,21,95037,Electric
2015,Sonoma,Electric,Mercedes-Benz,B-Class,10,95046,Electric
2015,Sonoma,Electric,Mitsubishi,i-MiEV,1,95050,Electric
2015,Sonoma,Electric,Nissan,Leaf,119,95051,Electric
2015,Sonoma,Electric,Smart,Fortwo Electric Drive,13,95054,Electric
2015,Sonoma,Electric,Tesla,Model S,130,95060,Electric
2015,Sonoma,Electric,Toyota,RAV4 EV,1,95062,Electric
2015,Sonoma,Electric,Volkswagen,e-Golf,52,95065,Electric
2015,Sonoma,PHEV,BMW,i3 REx,44,95066,Electric
2015,Sonoma,PHEV,BMW,i8,2,95070,Electric
2015,Sonoma,PHEV,BMW,X5,1,95076,Electric
2015,Sonoma,PHEV,Cadillac,ELR,3,95110,Electric
2015,Sonoma,PHEV,Chevrolet,Volt,136,95111,Electric
2015,Sonoma,PHEV,Ford,C-MAX Energi,64,95112,Electric
2015,Sonoma,PHEV,Ford,Fusion Energi,85,95113,Electric
2015,Sonoma,PHEV,Honda,Accord PHEV,1,95116,Electric
2015,Sonoma,PHEV,Mercedes-Benz,S-Class,1,95117,Electric
2015,Sonoma,PHEV,Porsche,Cayenne,3,95118,Electric
2015,Sonoma,PHEV,Toyota,Prius PHEV,78,95119,Electric
2015,Stanislaus,Electric,BMW,i3,3,95120,Electric
2015,Stanislaus,Electric,Chevrolet,Spark EV,33,95121,Electric
2015,Stanislaus,Electric,FIAT,500e,30,95122,Electric
2015,Stanislaus,Electric,Ford,Focus,4,95123,Electric
2015,Stanislaus,Electric,Kia,Soul EV,1,95124,Electric
2015,Stanislaus,Electric,Mercedes-Benz,B-Class,1,95125,Electric
2015,Stanislaus,Electric,Nissan,Leaf,31,95126,Electric
2015,Stanislaus,Electric,Smart,Fortwo Electric Drive,1,95127,Electric
2015,Stanislaus,Electric,Tesla,Model S,35,95128,Electric
2015,Stanislaus,Electric,Toyota,RAV4 EV,1,95129,Electric
2015,Stanislaus,Electric,Volkswagen,e-Golf,6,95130,Electric
2015,Stanislaus,PHEV,BMW,i3 REx,6,95131,Electric
2015,Stanislaus,PHEV,BMW,i8,1,95132,Electric
2015,Stanislaus,PHEV,Cadillac,ELR,3,95133,Electric
2015,Stanislaus,PHEV,Chevrolet,Volt,23,95134,Electric
2015,Stanislaus,PHEV,Ford,C-MAX Energi,3,95135,Electric
2015,Stanislaus,PHEV,Ford,Fusion Energi,15,95136,Electric
2015,Stanislaus,PHEV,Toyota,Prius PHEV,8,95138,Electric
2015,Sutter,Electric,FIAT,500e,6,95139,Electric
2015,Sutter,Electric,Ford,Focus,2,95148,Electric
2015,Sutter,Electric,Tesla,Model S,4,95157,Electric
2015,Sutter,PHEV,BMW,i8,1,95202,Electric
2015,Sutter,PHEV,Cadillac,ELR,3,95206,Electric
2015,Sutter,PHEV,Chevrolet,Volt,2,95207,Electric
2015,Sutter,PHEV,Ford,Fusion Energi,2,95209,Electric
2015,Sutter,PHEV,Toyota,Prius PHEV,3,95210,Electric
2015,Tehama,Electric,Nissan,Leaf,1,95212,Electric
2015,Tehama,Electric,Tesla,Model S,1,95222,Electric
2015,Tehama,PHEV,Chevrolet,Volt,1,95240,Electric
2015,Tehama,PHEV,Ford,C-MAX Energi,1,95242,Electric
2015,Trinity,Electric,Nissan,Leaf,1,95247,Electric
2015,Trinity,PHEV,BMW,i3 REx,1,95255,Electric
2015,Trinity,PHEV,Chevrolet,Volt,1,95304,Electric
2015,Trinity,PHEV,Toyota,Prius PHEV,1,95321,Electric
2015,Tulare,Electric,BMW,i3,1,95348,Electric
2015,Tulare,Electric,Chevrolet,Spark EV,1,95355,Electric
2015,Tulare,Electric,FIAT,500e,20,95361,Electric
2015,Tulare,Electric,Ford,Focus,2,95363,Electric
2015,Tulare,Electric,Nissan,Leaf,6,95366,Electric
2015,Tulare,Electric,Tesla,Model S,9,95376,Electric
2015,Tulare,Electric,Volkswagen,e-Golf,1,95382,Electric
2015,Tulare,PHEV,BMW,i3 REx,2,95391,Electric
2015,Tulare,PHEV,BMW,i8,2,95401,Electric
2015,Tulare,PHEV,BMW,X5,1,95403,Electric
2015,Tulare,PHEV,Cadillac,ELR,2,95404,Electric
2015,Tulare,PHEV,Chevrolet,Volt,4,95405,Electric
2015,Tulare,PHEV,Ford,C-MAX Energi,1,95407,Electric
2015,Tulare,PHEV,Ford,Fusion Energi,4,95409,Electric
2015,Tulare,PHEV,Toyota,Prius PHEV,10,95422,Electric
2015,Tuolumne,Electric,FIAT,500e,1,95437,Electric
2015,Tuolumne,Electric,Tesla,Model S,5,95442,Electric
2015,Tuolumne,PHEV,BMW,i3 REx,1,95444,Electric
2015,Tuolumne,PHEV,Chevrolet,Volt,3,95448,Electric
2015,Tuolumne,PHEV,Ford,C-MAX Energi,3,95452,Electric
2015,Tuolumne,PHEV,McLaren,P1,2,95454,Electric
2015,Tuolumne,PHEV,Toyota,Prius PHEV,1,95467,Electric
2015,Ventura,Electric,BMW,i3,15,95472,Electric
2015,Ventura,Electric,Chevrolet,Spark EV,40,95476,Electric
2015,Ventura,Electric,FIAT,500e,125,95482,Electric
2015,Ventura,Electric,Ford,Focus,17,95490,Electric
2015,Ventura,Electric,Kia,Soul EV,7,95492,Electric
2015,Ventura,Electric,Mercedes-Benz,B-Class,32,95501,Electric
2015,Ventura,Electric,Nissan,Leaf,37,95503,Electric
2015,Ventura,Electric,Smart,Fortwo Electric Drive,20,95519,Electric
2015,Ventura,Electric,Tesla,Model S,256,95521,Electric
2015,Ventura,Electric,Volkswagen,e-Golf,26,95524,Electric
2015,Ventura,PHEV,BMW,i3 REx,123,95570,Electric
2015,Ventura,PHEV,BMW,i8,18,95602,Electric
2015,Ventura,PHEV,BMW,X5,8,95603,Electric
2015,Ventura,PHEV,Cadillac,ELR,4,95604,Electric
2015,Ventura,PHEV,Chevrolet,Volt,202,95605,Electric
2015,Ventura,PHEV,Ford,C-MAX Energi,73,95608,Electric
2015,Ventura,PHEV,Ford,Fusion Energi,97,95614,Electric
2015,Ventura,PHEV,Honda,Accord PHEV,1,95616,Electric
2015,Ventura,PHEV,Mercedes-Benz,S-Class,4,95618,Electric
2015,Ventura,PHEV,Porsche,Cayenne,5,95620,Electric
2015,Ventura,PHEV,Porsche,Panamera,1,95621,Electric
2015,Ventura,PHEV,Toyota,Prius PHEV,58,95624,Electric
2015,Yolo,Electric,BMW,i3,1,95628,Electric
2015,Yolo,Electric,Chevrolet,Spark EV,12,95630,Electric
2015,Yolo,Electric,FIAT,500e,38,95632,Electric
2015,Yolo,Electric,Ford,Focus,7,95635,Electric
2015,Yolo,Electric,Kia,Soul EV,3,95636,Electric
2015,Yolo,Electric,Mercedes-Benz,B-Class,2,95648,Electric
2015,Yolo,Electric,Nissan,Leaf,25,95650,Electric
2015,Yolo,Electric,Smart,Fortwo Electric Drive,1,95661,Electric
2015,Yolo,Electric,Tesla,Model S,37,95662,Electric
2015,Yolo,Electric,Volkswagen,e-Golf,10,95667,Electric
2015,Yolo,PHEV,BMW,i3 REx,7,95669,Electric
2015,Yolo,PHEV,BMW,X5,1,95670,Electric
2015,Yolo,PHEV,Cadillac,ELR,1,95677,Electric
2015,Yolo,PHEV,Chevrolet,Volt,27,95678,Electric
2015,Yolo,PHEV,Ford,C-MAX Energi,9,95682,Electric
2015,Yolo,PHEV,Ford,Fusion Energi,16,95683,Electric
2015,Yolo,PHEV,Honda,Accord PHEV,1,95687,Electric
2015,Yolo,PHEV,Porsche,918 Spyder,1,95688,Electric
2015,Yolo,PHEV,Porsche,Cayenne,2,95691,Electric
2015,Yolo,PHEV,Toyota,Prius PHEV,19,95693,Electric
2015,Yolo,Hydrogen,Toyota,Mirai,2,95694,Electric
2015,Yuba,Electric,Chevrolet,Spark EV,1,95722,Electric
2015,Yuba,Electric,FIAT,500e,1,95742,Electric
