Data Year,County,FUEL_TYPE,MAKE,MODEL,Number of Vehicles,ZIP,Fuel Type
2015,Sacramento,BEV,FIAT,500e,135,92835,BEV
2015,Sacramento,BEV,Ford,Focus,48,92840,BEV
2015,Sacramento,BEV,Honda,Fit EV,1,92841,BEV
2015,Sacramento,BEV,Kia,Soul EV,16,92843,BEV
2015,Sacramento,BEV,Mercedes-Benz,B-Class,10,92845,BEV
2015,Sacramento,BEV,Nissan,Leaf,174,92860,BEV
2015,Sacramento,BEV,Smart,Fortwo BEV Drive,9,92861,BEV
2015,Sacramento,BEV,Tesla,Model S,143,92865,BEV
2015,Sacramento,BEV,Toyota,RAV4 EV,5,92867,BEV
2015,Sacramento,BEV,Volkswagen,e-Golf,32,92869,BEV
2015,Sacramento,PHEV,BMW,i3 REx,38,92870,BEV
2015,Sacramento,PHEV,BMW,i8,4,92879,BEV
2015,Sacramento,PHEV,Cadillac,ELR,4,92880,BEV
2015,Sacramento,PHEV,Chevrolet,Volt,108,92881,BEV
2015,Sacramento,PHEV,Ford,C-MAX Energi,88,92882,BEV
2015,Sacramento,PHEV,Ford,Fusion Energi,93,92883,BEV
2015,Sacramento,PHEV,Mercedes-Benz,S-Class,2,92886,BEV
2015,Sacramento,PHEV,Porsche,918 Spyder,1,92887,BEV
2015,Sacramento,PHEV,Porsche,Cayenne,1,93001,BEV
2015,Sacramento,PHEV,Porsche,Panamera,1,93003,BEV
2015,Sacramento,PHEV,Toyota,Prius PHEV,78,93010,BEV
2015,San Benito,BEV,Chevrolet,Spark EV,1,93012,BEV
2015,San Benito,BEV,FIAT,500e,3,93013,BEV
2015,San Benito,BEV,Ford,Focus,1,93021,BEV
2015,San Benito,BEV,Tesla,Model S,3,93023,BEV
2015,San Benito,BEV,Volkswagen,e-Golf,2,93033,BEV
2015,San Benito,PHEV,Chevrolet,Volt,10,93035,BEV
2015,San Benito,PHEV,Ford,C-MAX Energi,6,93036,BEV
2015,San Benito,PHEV,Ford,Fusion Energi,14,93041,BEV
2015,San Benito,PHEV,Toyota,Prius PHEV,6,93063,BEV
2015,San Bernardino,BEV,BMW,i3,15,93065,BEV
2015,San Bernardino,BEV,Chevrolet,Spark EV,36,93066,BEV
2015,San Bernardino,BEV,FIAT,500e,172,93101,BEV
2015,San Bernardino,BEV,Ford,Focus,19,93102,BEV
2015,San Bernardino,BEV,Honda,Fit EV,1,93103,BEV
2015,San Bernardino,BEV,Kia,Soul EV,8,93105,BEV
2015,San Bernardino,BEV,Mercedes-Benz,B-Class,30,93108,BEV
2015,San Bernardino,BEV,Nissan,Leaf,65,93109,BEV
2015,San Bernardino,BEV,Smart,Fortwo BEV Drive,19,93110,BEV
2015,San Bernardino,BEV,Tesla,Model S,138,93111,BEV
2015,San Bernardino,BEV,Volkswagen,e-Golf,27,93117,BEV
2015,San Bernardino,PHEV,BMW,i3 REx,56,93215,BEV
2015,San Bernardino,PHEV,BMW,i8,14,93223,BEV
2015,San Bernardino,PHEV,BMW,X5,2,93245,BEV
2015,San Bernardino,PHEV,Cadillac,ELR,11,93257,BEV
2015,San Bernardino,PHEV,Chevrolet,Volt,186,93263,BEV
2015,San Bernardino,PHEV,Ford,C-MAX Energi,111,93277,BEV
2015,San Bernardino,PHEV,Ford,Fusion Energi,207,93291,BEV
2015,San Bernardino,PHEV,Honda,Accord PHEV,3,93292,BEV
2015,San Bernardino,PHEV,Mercedes-Benz,S-Class,5,93304,BEV
2015,San Bernardino,PHEV,Porsche,Cayenne,1,93306,BEV
2015,San Bernardino,PHEV,Toyota,Prius PHEV,137,93307,BEV
2015,San Bernardino,FCEV,Toyota,Mirai,2,93308,BEV
2015,San Diego,BEV,BMW,i3,99,93309,BEV
2015,San Diego,BEV,Chevrolet,Spark EV,169,93311,BEV
2015,San Diego,BEV,FIAT,500e,759,93312,BEV
2015,San Diego,BEV,Ford,Focus,76,93313,BEV
2015,San Diego,BEV,Honda,Fit EV,2,93314,BEV
2015,San Diego,BEV,Kia,Soul EV,69,93401,BEV
2015,San Diego,BEV,Mercedes-Benz,B-Class,100,93402,BEV
2015,San Diego,BEV,Mitsubishi,i-MiEV,2,93405,BEV
2015,San Diego,BEV,Nissan,Leaf,359,93420,BEV
2015,San Diego,BEV,Smart,Fortwo BEV Drive,504,93422,BEV
2015,San Diego,BEV,Tesla,Model S,851,93430,BEV
2015,San Diego,BEV,Toyota,RAV4 EV,5,93442,BEV
2015,San Diego,BEV,Volkswagen,e-Golf,165,93444,BEV
2015,San Diego,PHEV,BMW,i3 REx,212,93445,BEV
2015,San Diego,PHEV,BMW,i8,44,93446,BEV
2015,San Diego,PHEV,BMW,X5,11,93449,BEV
2015,San Diego,PHEV,Cadillac,ELR,16,93453,BEV
2015,San Diego,PHEV,Chevrolet,Volt,508,93454,BEV
2015,San Diego,PHEV,Fisker,Karma,3,93456,BEV
2015,San Diego,PHEV,Ford,C-MAX Energi,277,93460,BEV
2015,San Diego,PHEV,Ford,Fusion Energi,315,93463,BEV
2015,San Diego,PHEV,Honda,Accord PHEV,31,93465,BEV
2015,San Diego,PHEV,Hyundai,Sonata PHEV,3,93505,BEV
2015,San Diego,PHEV,Mercedes-Benz,S-Class,3,93535,BEV
2015,San Diego,PHEV,Porsche,918 Spyder,2,93536,BEV
2015,San Diego,PHEV,Porsche,Cayenne,22,93551,BEV
2015,San Diego,PHEV,Porsche,Panamera,15,93552,BEV
2015,San Diego,PHEV,Toyota,Prius PHEV,202,93611,BEV
2015,San Francisco,BEV,BMW,i3,52,93612,BEV
2015,San Francisco,BEV,Chevrolet,Spark EV,26,93619,BEV
2015,San Francisco,BEV,FIAT,500e,308,93625,BEV
2015,San Francisco,BEV,Ford,Focus,20,93636,BEV
2015,San Francisco,BEV,Honda,Fit EV,1,93637,BEV
2015,San Francisco,BEV,Kia,Soul EV,12,93643,BEV
2015,San Francisco,BEV,Mercedes-Benz,B-Class,41,93711,BEV
2015,San Francisco,BEV,Mitsubishi,i-MiEV,1,93720,BEV
2015,San Francisco,BEV,Nissan,Leaf,108,93722,BEV
2015,San Francisco,BEV,Smart,Fortwo BEV Drive,64,93726,BEV
2015,San Francisco,BEV,Tesla,Model S,329,93727,BEV
2015,San Francisco,BEV,Toyota,RAV4 EV,1,93906,BEV
2015,San Francisco,BEV,Volkswagen,e-Golf,115,93907,BEV
2015,San Francisco,PHEV,BMW,i3 REx,231,93923,BEV
2015,San Francisco,PHEV,BMW,i8,8,93940,BEV
2015,San Francisco,PHEV,BMW,X5,3,93950,BEV
2015,San Francisco,PHEV,Cadillac,ELR,1,93955,BEV
2015,San Francisco,PHEV,Chevrolet,Volt,114,94002,BEV
2015,San Francisco,PHEV,Fisker,Karma,1,94003,BEV
2015,San Francisco,PHEV,Ford,C-MAX Energi,99,94005,BEV
2015,San Francisco,PHEV,Ford,Fusion Energi,51,94010,BEV
2015,San Francisco,PHEV,Mercedes-Benz,S-Class,2,94014,BEV
2015,San Francisco,PHEV,Porsche,918 Spyder,1,94015,BEV
2015,San Francisco,PHEV,Porsche,Cayenne,12,94018,BEV
2015,San Francisco,PHEV,Toyota,Prius PHEV,108,94019,BEV
2015,San Francisco,FCEV,Toyota,Mirai,2,94020,BEV
2015,San Joaquin,BEV,BMW,i3,1,94022,BEV
2015,San Joaquin,BEV,Chevrolet,Spark EV,28,94024,BEV
2015,San Joaquin,BEV,FIAT,500e,30,94025,BEV
2015,San Joaquin,BEV,Ford,Focus,11,94027,BEV
2015,San Joaquin,BEV,Ford,Transit Connect BEV,1,94028,BEV
2015,San Joaquin,BEV,Kia,Soul EV,7,94030,BEV
2015,San Joaquin,BEV,Mercedes-Benz,B-Class,11,94037,BEV
2015,San Joaquin,BEV,Nissan,Leaf,69,94038,BEV
2015,San Joaquin,BEV,Smart,Fortwo BEV Drive,4,94040,BEV
2015,San Joaquin,BEV,Tesla,Model S,44,94041,BEV
2015,San Joaquin,BEV,Toyota,RAV4 EV,1,94043,BEV
2015,San Joaquin,BEV,Volkswagen,e-Golf,5,94044,BEV
2015,San Joaquin,PHEV,BMW,i3 REx,7,94061,BEV
2015,San Joaquin,PHEV,BMW,i8,1,94062,BEV
2015,San Joaquin,PHEV,Cadillac,ELR,3,94063,BEV
2015,San Joaquin,PHEV,Chevrolet,Volt,49,94065,BEV
2015,San Joaquin,PHEV,Ford,C-MAX Energi,21,94066,BEV
2015,San Joaquin,PHEV,Ford,Fusion Energi,33,94070,BEV
2015,San Joaquin,PHEV,Hyundai,Sonata PHEV,1,94080,BEV
2015,San Joaquin,PHEV,Toyota,Prius PHEV,23,94085,BEV
2015,San Luis Obispo,BEV,Chevrolet,Spark EV,4,94086,BEV
2015,San Luis Obispo,BEV,FIAT,500e,51,94087,BEV
2015,San Luis Obispo,BEV,Ford,Focus,40,94089,BEV
2015,San Luis Obispo,BEV,Kia,Soul EV,1,94102,BEV
2015,San Luis Obispo,BEV,Mercedes-Benz,B-Class,7,94103,BEV
2015,San Luis Obispo,BEV,Nissan,Leaf,23,94105,BEV
2015,San Luis Obispo,BEV,Smart,Fortwo BEV Drive,1,94107,BEV
2015,San Luis Obispo,BEV,Tesla,Model S,43,94109,BEV
2015,San Luis Obispo,BEV,Toyota,RAV4 EV,1,94110,BEV
2015,San Luis Obispo,BEV,Volkswagen,e-Golf,6,94112,BEV
2015,San Luis Obispo,PHEV,BMW,i3 REx,18,94114,BEV
2015,San Luis Obispo,PHEV,BMW,i8,1,94115,BEV
2015,San Luis Obispo,PHEV,BMW,X5,2,94116,BEV
2015,San Luis Obispo,PHEV,Cadillac,ELR,3,94117,BEV
2015,San Luis Obispo,PHEV,Chevrolet,Volt,26,94118,BEV
2015,San Luis Obispo,PHEV,Ford,C-MAX Energi,9,94121,BEV
2015,San Luis Obispo,PHEV,Ford,Fusion Energi,9,94122,BEV
2015,San Luis Obispo,PHEV,Honda,Accord PHEV,1,94123,BEV
2015,San Luis Obispo,PHEV,Porsche,918 Spyder,1,94127,BEV
2015,San Luis Obispo,PHEV,Porsche,Cayenne,2,94130,BEV
2015,San Luis Obispo,PHEV,Toyota,Prius PHEV,22,94131,BEV
2015,San Mateo,BEV,BMW,i3,53,94132,BEV
2015,San Mateo,BEV,Chevrolet,Spark EV,58,94133,BEV
2015,San Mateo,BEV,FIAT,500e,528,94134,BEV
2015,San Mateo,BEV,Ford,Focus,48,94301,BEV
2015,San Mateo,BEV,Kia,Soul EV,21,94302,BEV
2015,San Mateo,BEV,Mercedes-Benz,B-Class,48,94303,BEV
2015,San Mateo,BEV,Mitsubishi,i-MiEV,3,94304,BEV
2015,San Mateo,BEV,Nissan,Leaf,337,94305,BEV
2015,San Mateo,BEV,Smart,Fortwo BEV Drive,27,94306,BEV
2015,San Mateo,BEV,Tesla,Model S,688,94401,BEV
2015,San Mateo,BEV,Tesla,Model X,5,94402,BEV
2015,San Mateo,BEV,Toyota,RAV4 EV,3,94403,BEV
2015,San Mateo,BEV,Volkswagen,e-Golf,241,94404,BEV
2015,San Mateo,PHEV,BMW,i3 REx,156,94501,BEV
2015,San Mateo,PHEV,BMW,i8,22,94502,BEV
2015,San Mateo,PHEV,BMW,X5,4,94503,BEV
2015,San Mateo,PHEV,Cadillac,ELR,4,94506,BEV
2015,San Mateo,PHEV,Chevrolet,Volt,236,94507,BEV
2015,San Mateo,PHEV,Ford,C-MAX Energi,110,94509,BEV
2015,San Mateo,PHEV,Ford,Fusion Energi,96,94510,BEV
2015,San Mateo,PHEV,Honda,Accord PHEV,1,94511,BEV
2015,San Mateo,PHEV,Mercedes-Benz,S-Class,1,94513,BEV
2015,San Mateo,PHEV,Porsche,918 Spyder,6,94515,BEV
2015,San Mateo,PHEV,Porsche,Cayenne,19,94517,BEV
2015,San Mateo,PHEV,Porsche,Panamera,1,94518,BEV
2015,San Mateo,PHEV,Toyota,Prius PHEV,111,94519,BEV
2015,Santa Barbara,BEV,BMW,i3,4,94521,BEV
2015,Santa Barbara,BEV,Chevrolet,Spark EV,10,94523,BEV
2015,Santa Barbara,BEV,FIAT,500e,33,94524,BEV
2015,Santa Barbara,BEV,Ford,Focus,5,94526,BEV
2015,Santa Barbara,BEV,Kia,Soul EV,1,94530,BEV
2015,Santa Barbara,BEV,Mercedes-Benz,B-Class,6,94533,BEV
2015,Santa Barbara,BEV,Nissan,Leaf,29,94536,BEV
2015,Santa Barbara,BEV,Smart,Fortwo BEV Drive,2,94538,BEV
2015,Santa Barbara,BEV,Tesla,Model S,100,94539,BEV
2015,Santa Barbara,BEV,Volkswagen,e-Golf,14,94541,BEV
2015,Santa Barbara,PHEV,BMW,i3 REx,31,94542,BEV
2015,Santa Barbara,PHEV,BMW,i8,3,94544,BEV
2015,Santa Barbara,PHEV,BMW,X5,1,94545,BEV
2015,Santa Barbara,PHEV,Chevrolet,Volt,47,94546,BEV
2015,Santa Barbara,PHEV,Fisker,Karma,1,94547,BEV
2015,Santa Barbara,PHEV,Ford,C-MAX Energi,15,94549,BEV
2015,Santa Barbara,PHEV,Ford,Fusion Energi,13,94550,BEV
2015,Santa Barbara,PHEV,Honda,Accord PHEV,1,94552,BEV
2015,Santa Barbara,PHEV,McLaren,P1,1,94553,BEV
2015,Santa Barbara,PHEV,Porsche,918 Spyder,1,94555,BEV
2015,Santa Barbara,PHEV,Porsche,Cayenne,6,94556,BEV
2015,Santa Barbara,PHEV,Porsche,Panamera,3,94558,BEV
2015,Santa Barbara,PHEV,Toyota,Prius PHEV,20,94559,BEV
2015,Santa Clara,BEV,BMW,i3,193,94560,BEV
2015,Santa Clara,BEV,Chevrolet,Spark EV,312,94561,BEV
2015,Santa Clara,BEV,FIAT,500e,1294,94563,BEV
2015,Santa Clara,BEV,Ford,Focus,165,94564,BEV
2015,Santa Clara,BEV,Kia,Soul EV,98,94565,BEV
2015,Santa Clara,BEV,Mercedes-Benz,B-Class,248,94566,BEV
2015,Santa Clara,BEV,Mitsubishi,i-MiEV,3,94568,BEV
2015,Santa Clara,BEV,Nissan,Leaf,1915,94574,BEV
2015,Santa Clara,BEV,Smart,Fortwo BEV Drive,36,94577,BEV
2015,Santa Clara,BEV,Tesla,Model S,1493,94578,BEV
2015,Santa Clara,BEV,Tesla,Model X,10,94582,BEV
2015,Santa Clara,BEV,Toyota,RAV4 EV,9,94583,BEV
2015,Santa Clara,BEV,Volkswagen,e-Golf,808,94586,BEV
2015,Santa Clara,PHEV,BMW,i3 REx,453,94587,BEV
2015,Santa Clara,PHEV,BMW,i8,45,94588,BEV
2015,Santa Clara,PHEV,BMW,X5,10,94589,BEV
2015,Santa Clara,PHEV,Cadillac,ELR,24,94591,BEV
2015,Santa Clara,PHEV,Chevrolet,Volt,1104,94595,BEV
2015,Santa Clara,PHEV,Ford,C-MAX Energi,390,94596,BEV
2015,Santa Clara,PHEV,Ford,Fusion Energi,638,94597,BEV
2015,Santa Clara,PHEV,Honda,Accord PHEV,5,94598,BEV
2015,Santa Clara,PHEV,Hyundai,Sonata PHEV,6,94602,BEV
2015,Santa Clara,PHEV,Mercedes-Benz,S-Class,4,94605,BEV
2015,Santa Clara,PHEV,Porsche,918 Spyder,5,94606,BEV
2015,Santa Clara,PHEV,Porsche,Cayenne,27,94607,BEV
2015,Santa Clara,PHEV,Porsche,Panamera,9,94609,BEV
2015,Santa Clara,PHEV,Toyota,Prius PHEV,517,94610,BEV
2015,Santa Cruz,BEV,BMW,i3,3,94611,BEV
2015,Santa Cruz,BEV,Chevrolet,Spark EV,15,94612,BEV
2015,Santa Cruz,BEV,FIAT,500e,103,94618,BEV
2015,Santa Cruz,BEV,Ford,Focus,10,94619,BEV
2015,Santa Cruz,BEV,Kia,Soul EV,6,94621,BEV
2015,Santa Cruz,BEV,Mercedes-Benz,B-Class,1,94702,BEV
2015,Santa Cruz,BEV,Nissan,Leaf,45,94703,BEV
2015,Santa Cruz,BEV,Smart,Fortwo BEV Drive,3,94705,BEV
2015,Santa Cruz,BEV,Tesla,Model S,98,94706,BEV
2015,Santa Cruz,BEV,Volkswagen,e-Golf,48,94707,BEV
2015,Santa Cruz,PHEV,BMW,i3 REx,29,94708,BEV
2015,Santa Cruz,PHEV,BMW,i8,2,94709,BEV
2015,Santa Cruz,PHEV,BMW,X5,1,94710,BEV
2015,Santa Cruz,PHEV,Chevrolet,Volt,59,94801,BEV
2015,Santa Cruz,PHEV,Ford,C-MAX Energi,65,94803,BEV
2015,Santa Cruz,PHEV,Ford,Fusion Energi,50,94804,BEV
2015,Santa Cruz,PHEV,Honda,Accord PHEV,2,94805,BEV
2015,Santa Cruz,PHEV,Toyota,Prius PHEV,51,94806,BEV
2015,Shasta,BEV,Chevrolet,Spark EV,1,94901,BEV
2015,Shasta,BEV,FIAT,500e,1,94903,BEV
2015,Shasta,BEV,Ford,Focus,4,94904,BEV
2015,Shasta,BEV,Kia,Soul EV,3,94913,BEV
2015,Shasta,BEV,Nissan,Leaf,5,94920,BEV
2015,Shasta,BEV,Tesla,Model S,3,94923,BEV
2015,Shasta,BEV,Volkswagen,e-Golf,1,94924,BEV
2015,Shasta,PHEV,BMW,i3 REx,2,94925,BEV
2015,Shasta,PHEV,Chevrolet,Volt,10,94928,BEV
2015,Shasta,PHEV,Ford,C-MAX Energi,1,94930,BEV
2015,Shasta,PHEV,Ford,Fusion Energi,3,94931,BEV
2015,Shasta,PHEV,Toyota,Prius PHEV,2,94939,BEV
2015,Sierra,PHEV,Toyota,Prius PHEV,1,94940,BEV
2015,Siskiyou,BEV,Nissan,Leaf,1,94941,BEV
2015,Siskiyou,BEV,Tesla,Model S,4,94942,BEV
2015,Siskiyou,PHEV,Chevrolet,Volt,2,94945,BEV
2015,Solano,BEV,BMW,i3,2,94946,BEV
2015,Solano,BEV,Chevrolet,Spark EV,18,94947,BEV
2015,Solano,BEV,FIAT,500e,34,94949,BEV
2015,Solano,BEV,Ford,Focus,12,94952,BEV
2015,Solano,BEV,Kia,Soul EV,2,94954,BEV
2015,Solano,BEV,Mercedes-Benz,B-Class,3,94957,BEV
2015,Solano,BEV,Mitsubishi,i-MiEV,1,94960,BEV
2015,Solano,BEV,Nissan,Leaf,55,94965,BEV
2015,Solano,BEV,Smart,Fortwo BEV Drive,3,94971,BEV
2015,Solano,BEV,Tesla,Model S,55,95003,BEV
2015,Solano,BEV,Volkswagen,e-Golf,22,95004,BEV
2015,Solano,PHEV,BMW,i3 REx,7,95005,BEV
2015,Solano,PHEV,Cadillac,ELR,8,95006,BEV
2015,Solano,PHEV,Chevrolet,Volt,73,95008,BEV
2015,Solano,PHEV,Ford,C-MAX Energi,38,95010,BEV
2015,Solano,PHEV,Ford,Fusion Energi,61,95014,BEV
2015,Solano,PHEV,Honda,Accord PHEV,2,95020,BEV
2015,Solano,PHEV,Toyota,Prius PHEV,49,95023,BEV
2015,Sonoma,BEV,BMW,i3,13,95030,BEV
2015,Sonoma,BEV,Chevrolet,Spark EV,27,95032,BEV
2015,Sonoma,BEV,FIAT,500e,136,95033,BEV
2015,Sonoma,BEV,Ford,Focus,16,95035,BEV
2015,Sonoma,BEV,Kia,Soul EV,21,95037,BEV
2015,Sonoma,BEV,Mercedes-Benz,B-Class,10,95046,BEV
2015,Sonoma,BEV,Mitsubishi,i-MiEV,1,95050,BEV
2015,Sonoma,BEV,Nissan,Leaf,119,95051,BEV
2015,Sonoma,BEV,Smart,Fortwo BEV Drive,13,95054,BEV
2015,Sonoma,BEV,Tesla,Model S,130,95060,BEV
2015,Sonoma,BEV,Toyota,RAV4 EV,1,95062,BEV
2015,Sonoma,BEV,Volkswagen,e-Golf,52,95065,BEV
2015,Sonoma,PHEV,BMW,i3 REx,44,95066,BEV
2015,Sonoma,PHEV,BMW,i8,2,95070,BEV
2015,Sonoma,PHEV,BMW,X5,1,95076,BEV
2015,Sonoma,PHEV,Cadillac,ELR,3,95110,BEV
2015,Sonoma,PHEV,Chevrolet,Volt,136,95111,BEV
2015,Sonoma,PHEV,Ford,C-MAX Energi,64,95112,BEV
2015,Sonoma,PHEV,Ford,Fusion Energi,85,95113,BEV
2015,Sonoma,PHEV,Honda,Accord PHEV,1,95116,BEV
2015,Sonoma,PHEV,Mercedes-Benz,S-Class,1,95117,BEV
2015,Sonoma,PHEV,Porsche,Cayenne,3,95118,BEV
2015,Sonoma,PHEV,Toyota,Prius PHEV,78,95119,BEV
2015,Stanislaus,BEV,BMW,i3,3,95120,BEV
2015,Stanislaus,BEV,Chevrolet,Spark EV,33,95121,BEV
2015,Stanislaus,BEV,FIAT,500e,30,95122,BEV
2015,Stanislaus,BEV,Ford,Focus,4,95123,BEV
2015,Stanislaus,BEV,Kia,Soul EV,1,95124,BEV
2015,Stanislaus,BEV,Mercedes-Benz,B-Class,1,95125,BEV
2015,Stanislaus,BEV,Nissan,Leaf,31,95126,BEV
2015,Stanislaus,BEV,Smart,Fortwo BEV Drive,1,95127,BEV
2015,Stanislaus,BEV,Tesla,Model S,35,95128,BEV
2015,Stanislaus,BEV,Toyota,RAV4 EV,1,95129,BEV
2015,Stanislaus,BEV,Volkswagen,e-Golf,6,95130,BEV
2015,Stanislaus,PHEV,BMW,i3 REx,6,95131,BEV
2015,Stanislaus,PHEV,BMW,i8,1,95132,BEV
2015,Stanislaus,PHEV,Cadillac,ELR,3,95133,BEV
2015,Stanislaus,PHEV,Chevrolet,Volt,23,95134,BEV
2015,Stanislaus,PHEV,Ford,C-MAX Energi,3,95135,BEV
2015,Stanislaus,PHEV,Ford,Fusion Energi,15,95136,BEV
2015,Stanislaus,PHEV,Toyota,Prius PHEV,8,95138,BEV
2015,Sutter,BEV,FIAT,500e,6,95139,BEV
2015,Sutter,BEV,Ford,Focus,2,95148,BEV
2015,Sutter,BEV,Tesla,Model S,4,95157,BEV
2015,Sutter,PHEV,BMW,i8,1,95202,BEV
2015,Sutter,PHEV,Cadillac,ELR,3,95206,BEV
2015,Sutter,PHEV,Chevrolet,Volt,2,95207,BEV
2015,Sutter,PHEV,Ford,Fusion Energi,2,95209,BEV
2015,Sutter,PHEV,Toyota,Prius PHEV,3,95210,BEV
2015,Tehama,BEV,Nissan,Leaf,1,95212,BEV
2015,Tehama,BEV,Tesla,Model S,1,95222,BEV
2015,Tehama,PHEV,Chevrolet,Volt,1,95240,BEV
2015,Tehama,PHEV,Ford,C-MAX Energi,1,95242,BEV
2015,Trinity,BEV,Nissan,Leaf,1,95247,BEV
2015,Trinity,PHEV,BMW,i3 REx,1,95255,BEV
2015,Trinity,PHEV,Chevrolet,Volt,1,95304,BEV
2015,Trinity,PHEV,Toyota,Prius PHEV,1,95321,BEV
2015,Tulare,BEV,BMW,i3,1,95348,BEV
2015,Tulare,BEV,Chevrolet,Spark EV,1,95355,BEV
2015,Tulare,BEV,FIAT,500e,20,95361,BEV
2015,Tulare,BEV,Ford,Focus,2,95363,BEV
2015,Tulare,BEV,Nissan,Leaf,6,95366,BEV
2015,Tulare,BEV,Tesla,Model S,9,95376,BEV
2015,Tulare,BEV,Volkswagen,e-Golf,1,95382,BEV
2015,Tulare,PHEV,BMW,i3 REx,2,95391,BEV
2015,Tulare,PHEV,BMW,i8,2,95401,BEV
2015,Tulare,PHEV,BMW,X5,1,95403,BEV
2015,Tulare,PHEV,Cadillac,ELR,2,95404,BEV
2015,Tulare,PHEV,Chevrolet,Volt,4,95405,BEV
2015,Tulare,PHEV,Ford,C-MAX Energi,1,95407,BEV
2015,Tulare,PHEV,Ford,Fusion Energi,4,95409,BEV
2015,Tulare,PHEV,Toyota,Prius PHEV,10,95422,BEV
2015,Tuolumne,BEV,FIAT,500e,1,95437,BEV
2015,Tuolumne,BEV,Tesla,Model S,5,95442,BEV
2015,Tuolumne,PHEV,BMW,i3 REx,1,95444,BEV
2015,Tuolumne,PHEV,Chevrolet,Volt,3,95448,BEV
2015,Tuolumne,PHEV,Ford,C-MAX Energi,3,95452,BEV
2015,Tuolumne,PHEV,McLaren,P1,2,95454,BEV
2015,Tuolumne,PHEV,Toyota,Prius PHEV,1,95467,BEV
2015,Ventura,BEV,BMW,i3,15,95472,BEV
2015,Ventura,BEV,Chevrolet,Spark EV,40,95476,BEV
2015,Ventura,BEV,FIAT,500e,125,95482,BEV
2015,Ventura,BEV,Ford,Focus,17,95490,BEV
2015,Ventura,BEV,Kia,Soul EV,7,95492,BEV
2015,Ventura,BEV,Mercedes-Benz,B-Class,32,95501,BEV
2015,Ventura,BEV,Nissan,Leaf,37,95503,BEV
2015,Ventura,BEV,Smart,Fortwo BEV Drive,20,95519,BEV
2015,Ventura,BEV,Tesla,Model S,256,95521,BEV
2015,Ventura,BEV,Volkswagen,e-Golf,26,95524,BEV
2015,Ventura,PHEV,BMW,i3 REx,123,95570,BEV
2015,Ventura,PHEV,BMW,i8,18,95602,BEV
2015,Ventura,PHEV,BMW,X5,8,95603,BEV
2015,Ventura,PHEV,Cadillac,ELR,4,95604,BEV
2015,Ventura,PHEV,Chevrolet,Volt,202,95605,BEV
2015,Ventura,PHEV,Ford,C-MAX Energi,73,95608,BEV
2015,Ventura,PHEV,Ford,Fusion Energi,97,95614,BEV
2015,Ventura,PHEV,Honda,Accord PHEV,1,95616,BEV
2015,Ventura,PHEV,Mercedes-Benz,S-Class,4,95618,BEV
2015,Ventura,PHEV,Porsche,Cayenne,5,95620,BEV
2015,Ventura,PHEV,Porsche,Panamera,1,95621,BEV
2015,Ventura,PHEV,Toyota,Prius PHEV,58,95624,BEV
2015,Yolo,BEV,BMW,i3,1,95628,BEV
2015,Yolo,BEV,Chevrolet,Spark EV,12,95630,BEV
2015,Yolo,BEV,FIAT,500e,38,95632,BEV
2015,Yolo,BEV,Ford,Focus,7,95635,BEV
2015,Yolo,BEV,Kia,Soul EV,3,95636,BEV
2015,Yolo,BEV,Mercedes-Benz,B-Class,2,95648,BEV
2015,Yolo,BEV,Nissan,Leaf,25,95650,BEV
2015,Yolo,BEV,Smart,Fortwo BEV Drive,1,95661,BEV
2015,Yolo,BEV,Tesla,Model S,37,95662,BEV
2015,Yolo,BEV,Volkswagen,e-Golf,10,95667,BEV
2015,Yolo,PHEV,BMW,i3 REx,7,95669,BEV
2015,Yolo,PHEV,BMW,X5,1,95670,BEV
2015,Yolo,PHEV,Cadillac,ELR,1,95677,BEV
2015,Yolo,PHEV,Chevrolet,Volt,27,95678,BEV
2015,Yolo,PHEV,Ford,C-MAX Energi,9,95682,BEV
2015,Yolo,PHEV,Ford,Fusion Energi,16,95683,BEV
2015,Yolo,PHEV,Honda,Accord PHEV,1,95687,BEV
2015,Yolo,PHEV,Porsche,918 Spyder,1,95688,BEV
2015,Yolo,PHEV,Porsche,Cayenne,2,95691,BEV
2015,Yolo,PHEV,Toyota,Prius PHEV,19,95693,BEV
2015,Yolo,FCEV,Toyota,Mirai,2,95694,BEV
2015,Yuba,BEV,Chevrolet,Spark EV,1,95722,BEV
2015,Yuba,BEV,FIAT,500e,1,95742,BEV
2015,Yuba,BEV,Kia,Soul EV,1,95746,BEV
2015,Yuba,BEV,Nissan,Leaf,2,95747,BEV
2015,Yuba,BEV,Tesla,Model S,2,95757,BEV
2015,Yuba,BEV,Volkswagen,e-Golf,2,95758,BEV
2015,Yuba,PHEV,Chevrolet,Volt,3,95762,BEV
2015,Yuba,PHEV,Toyota,Prius PHEV,1,95765,BEV
2016,Alameda,BEV,BMW,i3,138,95814,BEV
2016,Alameda,BEV,Chevrolet,Bolt EV,2,95815,BEV
2016,Alameda,BEV,Chevrolet,Spark EV,275,95816,BEV
2016,Alameda,BEV,FIAT,500e,241,95818,BEV
2016,Alameda,BEV,Ford,Focus,33,95819,BEV
2016,Alameda,BEV,Kia,Soul EV,66,95820,BEV
2016,Alameda,BEV,Mercedes-Benz,B-Class,50,95821,BEV
2016,Alameda,BEV,Mitsubishi,i-MiEV,1,95823,BEV
